,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName
17,track,song,136975,1441133100,1441133279,The Beatles,The Beatles 1967-1970 (The Blue Album),Revolution,The Beatles 1967-1970 (The Blue Album),Revolution,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/revolution/1441133100?i=1441133279&uo=4,https://music.apple.com/us/album/revolution/1441133100?i=1441133279&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/2d/55/72/2d557250-c42f-c845-5cb2-d28c53c760a7/mzaf_8748469769587534096.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,19.99,1.29,1968-08-26T12:00:00Z,notExplicit,notExplicit,2,1,14,14,203292,USA,USD,Rock,True,
18,track,song,136975,1440833098,1440833905,The Beatles,1 (2015 Version),Eleanor Rigby,1 (2015 Version),Eleanor Rigby (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby-2015-stereo-mix/1440833098?i=1440833905&uo=4,https://music.apple.com/us/album/eleanor-rigby-2015-stereo-mix/1440833098?i=1440833905&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/9d/ec/19/9dec1995-b48e-49f0-c699-ca60ae62d4ba/mzaf_3039771311118919537.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,27,16,125867,USA,USD,Rock,True,
19,track,song,136975,1440833098,1440834221,The Beatles,1 (2015 Version),"Hello, Goodbye",1 (2015 Version),"Hello, Goodbye (2015 Stereo Mix)",https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hello-goodbye-2015-stereo-mix/1440833098?i=1440834221&uo=4,https://music.apple.com/us/album/hello-goodbye-2015-stereo-mix/1440833098?i=1440834221&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/c6/16/36/c61636a1-a295-b0ea-01b1-348c5ec666c0/mzaf_7348360297735842592.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,1,1,27,19,207787,USA,USD,Rock,True,
20,track,song,136975,1440833098,1440833891,The Beatles,1 (2015 Version),Yesterday,1 (2015 Version),Yesterday (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yesterday-2015-stereo-mix/1440833098?i=1440833891&uo=4,https://music.apple.com/us/album/yesterday-2015-stereo-mix/1440833098?i=1440833891&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/1c/26/c4/1c26c4fa-5376-3cb4-2274-6de1406b2d20/mzaf_1306707066957001602.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1965-09-13T12:00:00Z,notExplicit,notExplicit,1,1,27,11,125320,USA,USD,Rock,True,
21,track,song,136975,1440833098,1440834467,The Beatles,1 (2015 Version),The Long and Winding Road,1 (2015 Version),The Long and Winding Road (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-long-and-winding-road-2015-stereo-mix/1440833098?i=1440834467&uo=4,https://music.apple.com/us/album/the-long-and-winding-road-2015-stereo-mix/1440833098?i=1440834467&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/c0/94/4e/c0944ed5-3565-3fb0-e2f5-99b3677b14b6/mzaf_2502683357232279658.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1970-05-11T12:00:00Z,notExplicit,notExplicit,1,1,27,27,219427,USA,USD,Rock,True,
22,track,song,136975,1440833098,1440833902,The Beatles,1 (2015 Version),Yellow Submarine,1 (2015 Version),Yellow Submarine (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yellow-submarine-2015-stereo-mix/1440833098?i=1440833902&uo=4,https://music.apple.com/us/album/yellow-submarine-2015-stereo-mix/1440833098?i=1440833902&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/e7/7b/b1/e77bb1ff-5407-388e-d44a-eebdacc0d0ff/mzaf_6439049356747100214.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,27,15,158800,USA,USD,Rock,True,
23,track,song,136975,1441164604,1441164852,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,Lucy In the Sky with Diamonds,Sgt. Pepper's Lonely Hearts Club Band,Lucy In the Sky with Diamonds,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lucy-in-the-sky-with-diamonds/1441164604?i=1441164852&uo=4,https://music.apple.com/us/album/lucy-in-the-sky-with-diamonds/1441164604?i=1441164852&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/72/42/f0/7242f026-5b61-4e7f-0faa-bb0f2af72418/mzaf_5785100427232613775.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/100x100bb.jpg,12.99,1.29,1967-06-01T12:00:00Z,notExplicit,notExplicit,1,1,13,3,208467,USA,USD,Rock,True,
24,track,song,136975,1440833098,1440834249,The Beatles,1 (2015 Version),Let It Be,1 (2015 Version),Let It Be (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/let-it-be-2015-stereo-mix/1440833098?i=1440834249&uo=4,https://music.apple.com/us/album/let-it-be-2015-stereo-mix/1440833098?i=1440834249&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/4e/64/5c/4e645c61-8a6f-b733-605a-995f9c2cda3f/mzaf_1457302811904849737.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1970-03-06T12:00:00Z,notExplicit,notExplicit,1,1,27,26,230440,USA,USD,Rock,True,
25,track,song,136975,1440833098,1440833542,The Beatles,1 (2015 Version),I Want to Hold Your Hand,1 (2015 Version),I Want to Hold Your Hand (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-want-to-hold-your-hand-2015-stereo-mix/1440833098?i=1440833542&uo=4,https://music.apple.com/us/album/i-want-to-hold-your-hand-2015-stereo-mix/1440833098?i=1440833542&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/17/3f/a8/173fa821-b1d6-cc6c-4d31-0f43d6f53c6f/mzaf_5510883501742086084.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1963-11-29T12:00:00Z,notExplicit,notExplicit,1,1,27,4,145747,USA,USD,Rock,True,
26,track,song,136975,1440833098,1440833897,The Beatles,1 (2015 Version),We Can Work It Out,1 (2015 Version),We Can Work It Out (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/we-can-work-it-out-2015-stereo-mix/1440833098?i=1440833897&uo=4,https://music.apple.com/us/album/we-can-work-it-out-2015-stereo-mix/1440833098?i=1440833897&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/9f/a5/a1/9fa5a193-1d23-7d05-d881-e8009636a625/mzaf_4645345346024174852.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1,1,27,13,135693,USA,USD,Rock,True,
27,track,song,136975,1440833098,1440833544,The Beatles,1 (2015 Version),A Hard Day's Night,1 (2015 Version),A Hard Day's Night (2015 Stereo Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-hard-days-night-2015-stereo-mix/1440833098?i=1440833544&uo=4,https://music.apple.com/us/album/a-hard-days-night-2015-stereo-mix/1440833098?i=1440833544&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/d6/d9/00/d6d900df-5c39-b5aa-59cf-4c8af2e5c226/mzaf_8010247441040680055.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1964-07-10T12:00:00Z,notExplicit,notExplicit,1,1,27,6,152920,USA,USD,Rock,True,
28,track,song,136975,1441164604,1441164866,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,When I'm Sixty-Four,Sgt. Pepper's Lonely Hearts Club Band,When I'm Sixty-Four,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/when-im-sixty-four/1441164604?i=1441164866&uo=4,https://music.apple.com/us/album/when-im-sixty-four/1441164604?i=1441164866&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/b2/96/fb/b296fb7e-334c-ab6d-6125-974d2deec6c8/mzaf_3175631363684734163.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/100x100bb.jpg,12.99,1.29,1967-06-01T12:00:00Z,notExplicit,notExplicit,1,1,13,9,157667,USA,USD,Rock,True,
29,track,song,136975,1440833098,1440833334,The Beatles,1 (2015 Version),Love Me Do,1 (2015 Version),Love Me Do (Mono),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-me-do-mono/1440833098?i=1440833334&uo=4,https://music.apple.com/us/album/love-me-do-mono/1440833098?i=1440833334&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/55/55/0a/55550a59-706b-dd46-6a67-65632bd85031/mzaf_5890227976073220653.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0e/9b/d1/0e9bd186-2bb4-af3f-f4d0-62feb7a556da/source/100x100bb.jpg,12.99,1.29,1962-10-05T12:00:00Z,notExplicit,notExplicit,1,1,27,1,140173,USA,USD,Rock,True,
